Grid Size ,24
 NULL, NodeType, GridX, GridY, Length, Width, Height, PosX, PosY, PosZ
0,1,13,19,2.0833320617,2.08333349228,0,15.6250019074,3.12499833107,0
0,1,13,20,2.0833339691,2.08333349228,0,17.7083349227,3.12499833107,0
0,1,14,20,2.0833339691,2.08333349228,0,17.7083349227,5.20833182335,0
0,1,15,20,2.0833339691,2.08333349228,0,17.7083349227,7.29166531563,0
0,1,15,19,2.0833320617,2.08333349228,0,15.6250019074,7.29166531563,0
0,0,14,20,2.0833339691,2.08333349228,0,17.7083349227,5.20833182335,0
0,1,15,19,2.0833320617,2.08333349228,0,15.6250019074,7.29166531563,0
0,1,14,19,2.0833320617,2.08333349228,0,15.6250019074,5.20833182335,0
0,1,13,19,2.0833320617,2.08333349228,0,15.6250019074,3.12499833107,0
0,1,13,20,2.0833339691,2.08333349228,0,17.7083349227,3.12499833107,0
0,1,13,21,2.0833320618,2.08333349228,0,19.7916679382,3.12499833107,0
0,1,14,21,2.0833320618,2.08333349228,0,19.7916679382,5.20833182335,0
0,1,15,21,2.0833320618,2.08333349228,0,19.7916679382,7.29166531563,0
0,1,15,20,2.0833339691,2.08333349228,0,17.7083349227,7.29166531563,0
0,0,14,21,2.0833320618,2.08333349228,0,19.7916679382,5.20833182335,0
0,1,15,20,2.0833339691,2.08333349228,0,17.7083349227,7.29166531563,0
0,1,14,20,2.0833339691,2.08333349228,0,17.7083349227,5.20833182335,0
0,1,13,20,2.0833339691,2.08333349228,0,17.7083349227,3.12499833107,0
0,1,13,21,2.0833320618,2.08333349228,0,19.7916679382,3.12499833107,0
0,1,13,22,2.0833339691,2.08333349228,0,21.8750009537,3.12499833107,0
0,1,14,22,2.0833339691,2.08333349228,0,21.8750009537,5.20833182335,0
0,1,15,22,2.0833339691,2.08333349228,0,21.8750009537,7.29166531563,0
0,1,15,21,2.0833320618,2.08333349228,0,19.7916679382,7.29166531563,0
0,0,14,22,2.0833339691,2.08333349228,0,21.8750009537,5.20833182335,0
0,1,15,21,2.0833320618,2.08333349228,0,19.7916679382,7.29166531563,0
0,1,14,21,2.0833320618,2.08333349228,0,19.7916679382,5.20833182335,0
0,1,13,21,2.0833320618,2.08333349228,0,19.7916679382,3.12499833107,0
0,1,13,22,2.0833339691,2.08333349228,0,21.8750009537,3.12499833107,0
0,1,13,23,2.0833320618,2.08333349228,0,23.9583339691,3.12499833107,0
0,1,14,23,2.0833320618,2.08333349228,0,23.9583339691,5.20833182335,0
0,1,15,23,2.0833320618,2.08333349228,0,23.9583339691,7.29166531563,0
0,1,15,22,2.0833339691,2.08333349228,0,21.8750009537,7.29166531563,0
0,0,14,23,2.0833320618,2.08333349228,0,23.9583339691,5.20833182335,0
0,1,15,22,2.0833339691,2.08333349228,0,21.8750009537,7.29166531563,0
0,1,14,22,2.0833339691,2.08333349228,0,21.8750009537,5.20833182335,0
0,1,13,22,2.0833339691,2.08333349228,0,21.8750009537,3.12499833107,0
0,1,13,23,2.0833320618,2.08333349228,0,23.9583339691,3.12499833107,0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
0,1,15,23,2.0833320618,2.08333349228,0,23.9583339691,7.29166531563,0
0,0,15,0,2.0833320618,2.08333349228,0,23.9583301544,7.29166531563,0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
0,1,14,0,2.0833320618,2.08333349228,0,23.9583301544,5.20833182335,0
0,1,14,1,2.0833320617,2.08333349228,0,21.8749980926,5.20833182335,0
0,1,15,1,2.0833320617,2.08333349228,0,21.8749980926,7.29166531563,0
0,1,16,1,2.0833320617,2.08333396913,0,21.8749980926,9.37499904633,0
0,1,16,0,2.0833320618,2.08333396913,0,23.9583301544,9.37499904633,0
0,0,15,1,2.0833320617,2.08333349228,0,21.8749980926,7.29166531563,0
0,1,16,0,2.0833320618,2.08333396913,0,23.9583301544,9.37499904633,0
0,1,15,0,2.0833320618,2.08333349228,0,23.9583301544,7.29166531563,0
0,1,14,0,2.0833320618,2.08333349228,0,23.9583301544,5.20833182335,0
0,1,14,1,2.0833320617,2.08333349228,0,21.8749980926,5.20833182335,0
0,1,14,2,2.0833339691,2.08333349228,0,19.7916650773,5.20833182335,0
0,1,15,2,2.0833339691,2.08333349228,0,19.7916650773,7.29166531563,0
0,1,16,2,2.0833339691,2.08333396913,0,19.7916650773,9.37499904633,0
0,1,16,1,2.0833320617,2.08333396913,0,21.8749980926,9.37499904633,0
0,0,15,2,2.0833339691,2.08333349228,0,19.7916650773,7.29166531563,0
0,1,16,1,2.0833320617,2.08333396913,0,21.8749980926,9.37499904633,0
0,1,15,1,2.0833320617,2.08333349228,0,21.8749980926,7.29166531563,0
0,1,14,1,2.0833320617,2.08333349228,0,21.8749980926,5.20833182335,0
0,1,14,2,2.0833339691,2.08333349228,0,19.7916650773,5.20833182335,0
0,1,14,3,2.0833320618,2.08333349228,0,17.7083320618,5.20833182335,0
0,1,15,3,2.0833320618,2.08333349228,0,17.7083320618,7.29166531563,0
0,1,16,3,2.0833320618,2.08333396913,0,17.7083320618,9.37499904633,0
0,1,16,2,2.0833339691,2.08333396913,0,19.7916650773,9.37499904633,0
0,0,15,3,2.0833320618,2.08333349228,0,17.7083320618,7.29166531563,0
0,1,16,2,2.0833339691,2.08333396913,0,19.7916650773,9.37499904633,0
0,1,15,2,2.0833339691,2.08333349228,0,19.7916650773,7.29166531563,0
0,1,14,2,2.0833339691,2.08333349228,0,19.7916650773,5.20833182335,0
0,1,14,3,2.0833320618,2.08333349228,0,17.7083320618,5.20833182335,0
0,1,14,4,2.0833330155,2.08333349228,0,15.6249995231,5.20833182335,0
0,1,15,4,2.0833330155,2.08333349228,0,15.6249995231,7.29166531563,0
0,1,16,4,2.0833330155,2.08333396913,0,15.6249995231,9.37499904633,0
0,1,16,3,2.0833320618,2.08333396913,0,17.7083320618,9.37499904633,0
0,0,15,4,2.0833330155,2.08333349228,0,15.6249995231,7.29166531563,0
0,1,16,3,2.0833320618,2.08333396913,0,17.7083320618,9.37499904633,0
0,1,15,3,2.0833320618,2.08333349228,0,17.7083320618,7.29166531563,0
0,1,14,3,2.0833320618,2.08333349228,0,17.7083320618,5.20833182335,0
0,1,14,4,2.0833330155,2.08333349228,0,15.6249995231,5.20833182335,0
0,1,14,5,2.0833339691,2.08333349228,0,13.5416660308,5.20833182335,0
0,1,15,5,2.0833339691,2.08333349228,0,13.5416660308,7.29166531563,0
0,1,16,5,2.0833339691,2.08333396913,0,13.5416660308,9.37499904633,0
0,1,16,4,2.0833330155,2.08333396913,0,15.6249995231,9.37499904633,0
0,0,15,5,2.0833339691,2.08333349228,0,13.5416660308,7.29166531563,0
0,1,16,4,2.0833330155,2.08333396913,0,15.6249995231,9.37499904633,0
0,1,15,4,2.0833330155,2.08333349228,0,15.6249995231,7.29166531563,0
0,1,14,4,2.0833330155,2.08333349228,0,15.6249995231,5.20833182335,0
0,1,14,5,2.0833339691,2.08333349228,0,13.5416660308,5.20833182335,0
0,1,14,6,2.0833330154,2.08333349228,0,11.4583325386,5.20833182335,0
0,1,15,6,2.0833330154,2.08333349228,0,11.4583325386,7.29166531563,0
0,1,16,6,2.0833330154,2.08333396913,0,11.4583325386,9.37499904633,0
0,1,16,5,2.0833339691,2.08333396913,0,13.5416660308,9.37499904633,0
0,0,15,6,2.0833330154,2.08333349228,0,11.4583325386,7.29166531563,0
0,1,16,5,2.0833339691,2.08333396913,0,13.5416660308,9.37499904633,0
0,1,15,5,2.0833339691,2.08333349228,0,13.5416660308,7.29166531563,0
0,1,14,5,2.0833339691,2.08333349228,0,13.5416660308,5.20833182335,0
0,1,14,6,2.0833330154,2.08333349228,0,11.4583325386,5.20833182335,0
0,1,14,7,2.08333396913,2.08333349228,0,9.37499904633,5.20833182335,0
0,1,15,7,2.08333396913,2.08333349228,0,9.37499904633,7.29166531563,0
0,1,16,7,2.08333396913,2.08333396913,0,9.37499904633,9.37499904633,0
0,1,16,6,2.0833330154,2.08333396913,0,11.4583325386,9.37499904633,0
0,0,15,7,2.08333396913,2.08333349228,0,9.37499904633,7.29166531563,0
0,1,16,6,2.0833330154,2.08333396913,0,11.4583325386,9.37499904633,0
0,1,15,6,2.0833330154,2.08333349228,0,11.4583325386,7.29166531563,0
0,1,14,6,2.0833330154,2.08333349228,0,11.4583325386,5.20833182335,0
0,1,14,7,2.08333396913,2.08333349228,0,9.37499904633,5.20833182335,0
0,1,14,8,2.08333349228,2.08333349228,0,7.29166531563,5.20833182335,0
0,1,15,8,2.08333349228,2.08333349228,0,7.29166531563,7.29166531563,0
0,1,16,8,2.08333349228,2.08333396913,0,7.29166531563,9.37499904633,0
0,1,16,7,2.08333396913,2.08333396913,0,9.37499904633,9.37499904633,0
0,0,15,8,2.08333349228,2.08333349228,0,7.29166531563,7.29166531563,0
0,1,16,7,2.08333396913,2.08333396913,0,9.37499904633,9.37499904633,0
0,1,15,7,2.08333396913,2.08333349228,0,9.37499904633,7.29166531563,0
0,1,14,7,2.08333396913,2.08333349228,0,9.37499904633,5.20833182335,0
0,1,14,8,2.08333349228,2.08333349228,0,7.29166531563,5.20833182335,0
0,1,14,9,2.08333349228,2.08333349228,0,5.20833182335,5.20833182335,0
0,1,15,9,2.08333349228,2.08333349228,0,5.20833182335,7.29166531563,0
0,1,16,9,2.08333349228,2.08333396913,0,5.20833182335,9.37499904633,0
0,1,16,8,2.08333349228,2.08333396913,0,7.29166531563,9.37499904633,0
0,0,15,9,2.08333349228,2.08333349228,0,5.20833182335,7.29166531563,0
0,1,16,8,2.08333349228,2.08333396913,0,7.29166531563,9.37499904633,0
0,1,15,8,2.08333349228,2.08333349228,0,7.29166531563,7.29166531563,0
0,1,14,8,2.08333349228,2.08333349228,0,7.29166531563,5.20833182335,0
0,1,14,9,2.08333349228,2.08333349228,0,5.20833182335,5.20833182335,0
0,1,14,10,2.08333349228,2.08333349228,0,3.12499833107,5.20833182335,0
0,1,15,10,2.08333349228,2.08333349228,0,3.12499833107,7.29166531563,0
0,1,16,10,2.08333349228,2.08333396913,0,3.12499833107,9.37499904633,0
0,1,16,9,2.08333349228,2.08333396913,0,5.20833182335,9.37499904633,0
0,0,15,10,2.08333349228,2.08333349228,0,3.12499833107,7.29166531563,0
0,1,16,9,2.08333349228,2.08333396913,0,5.20833182335,9.37499904633,0
0,1,15,9,2.08333349228,2.08333349228,0,5.20833182335,7.29166531563,0
0,1,14,9,2.08333349228,2.08333349228,0,5.20833182335,5.20833182335,0
0,1,14,10,2.08333349228,2.08333349228,0,3.12499833107,5.20833182335,0
0,1,14,11,2.08333161573,2.08333349228,0,1.04166577706,5.20833182335,0
0,1,15,11,2.08333161573,2.08333349228,0,1.04166577706,7.29166531563,0
0,1,16,11,2.08333161573,2.08333396913,0,1.04166577706,9.37499904633,0
0,1,16,10,2.08333349228,2.08333396913,0,3.12499833107,9.37499904633,0
0,0,15,11,2.08333161573,2.08333349228,0,1.04166577706,7.29166531563,0
0,1,16,10,2.08333349228,2.08333396913,0,3.12499833107,9.37499904633,0
0,1,15,10,2.08333349228,2.08333349228,0,3.12499833107,7.29166531563,0
0,1,14,10,2.08333349228,2.08333349228,0,3.12499833107,5.20833182335,0
0,1,14,11,2.08333161573,2.08333349228,0,1.04166577706,5.20833182335,0
0,1,14,12,2.08333513041,2.08333349228,0,1.04166759601,5.20833182335,0
0,1,15,12,2.08333513041,2.08333349228,0,1.04166759601,7.29166531563,0
0,1,16,12,2.08333513041,2.08333396913,0,1.04166759601,9.37499904633,0
0,1,16,11,2.08333161573,2.08333396913,0,1.04166577706,9.37499904633,0
0,0,15,12,2.08333513041,2.08333349228,0,1.04166759601,7.29166531563,0
0,1,16,11,2.08333161573,2.08333396913,0,1.04166577706,9.37499904633,0
0,1,15,11,2.08333161573,2.08333349228,0,1.04166577706,7.29166531563,0
0,1,14,11,2.08333161573,2.08333349228,0,1.04166577706,5.20833182335,0
0,1,14,12,2.08333513041,2.08333349228,0,1.04166759601,5.20833182335,0
0,1,14,13,2.0833337307,2.08333349228,0,3.12500202656,5.20833182335,0
0,1,15,13,2.0833337307,2.08333349228,0,3.12500202656,7.29166531563,0
0,1,16,13,2.0833337307,2.08333396913,0,3.12500202656,9.37499904633,0
0,1,16,12,2.08333513041,2.08333396913,0,1.04166759601,9.37499904633,0
0,0,15,13,2.0833337307,2.08333349228,0,3.12500202656,7.29166531563,0
0,1,16,12,2.08333513041,2.08333396913,0,1.04166759601,9.37499904633,0
0,1,15,12,2.08333513041,2.08333349228,0,1.04166759601,7.29166531563,0
0,1,14,12,2.08333513041,2.08333349228,0,1.04166759601,5.20833182335,0
0,1,14,13,2.0833337307,2.08333349228,0,3.12500202656,5.20833182335,0
0,1,14,14,2.08333349228,2.08333349228,0,5.20833563805,5.20833182335,0
0,1,15,14,2.08333349228,2.08333349228,0,5.20833563805,7.29166531563,0
0,1,16,14,2.08333349228,2.08333396913,0,5.20833563805,9.37499904633,0
0,1,16,13,2.0833337307,2.08333396913,0,3.12500202656,9.37499904633,0
0,0,15,14,2.08333349228,2.08333349228,0,5.20833563805,7.29166531563,0
0,1,16,13,2.0833337307,2.08333396913,0,3.12500202656,9.37499904633,0
0,1,15,13,2.0833337307,2.08333349228,0,3.12500202656,7.29166531563,0
0,1,14,13,2.0833337307,2.08333349228,0,3.12500202656,5.20833182335,0
0,1,14,14,2.08333349228,2.08333349228,0,5.20833563805,5.20833182335,0
0,1,14,15,2.08333349227,2.08333349228,0,7.29166913032,5.20833182335,0
0,1,15,15,2.08333349227,2.08333349228,0,7.29166913032,7.29166531563,0
0,1,16,15,2.08333349227,2.08333396913,0,7.29166913032,9.37499904633,0
0,1,16,14,2.08333349228,2.08333396913,0,5.20833563805,9.37499904633,0
0,0,15,15,2.08333349227,2.08333349228,0,7.29166913032,7.29166531563,0
0,1,16,14,2.08333349228,2.08333396913,0,5.20833563805,9.37499904633,0
0,1,15,14,2.08333349228,2.08333349228,0,5.20833563805,7.29166531563,0
0,1,14,14,2.08333349228,2.08333349228,0,5.20833563805,5.20833182335,0
0,1,14,15,2.08333349227,2.08333349228,0,7.29166913032,5.20833182335,0
0,1,14,16,2.08333396914,2.08333349228,0,9.37500286103,5.20833182335,0
0,1,15,16,2.08333396914,2.08333349228,0,9.37500286103,7.29166531563,0
0,1,16,16,2.08333396914,2.08333396913,0,9.37500286103,9.37499904633,0
0,1,16,15,2.08333349227,2.08333396913,0,7.29166913032,9.37499904633,0
0,0,15,16,2.08333396914,2.08333349228,0,9.37500286103,7.29166531563,0
0,1,16,15,2.08333349227,2.08333396913,0,7.29166913032,9.37499904633,0
0,1,15,15,2.08333349227,2.08333349228,0,7.29166913032,7.29166531563,0
0,1,14,15,2.08333349227,2.08333349228,0,7.29166913032,5.20833182335,0
0,1,14,16,2.08333396914,2.08333349228,0,9.37500286103,5.20833182335,0
0,1,14,17,2.0833330154,2.08333349228,0,11.4583363533,5.20833182335,0
0,1,15,17,2.0833330154,2.08333349228,0,11.4583363533,7.29166531563,0
0,1,16,17,2.0833330154,2.08333396913,0,11.4583363533,9.37499904633,0
0,1,16,16,2.08333396914,2.08333396913,0,9.37500286103,9.37499904633,0
0,0,15,17,2.0833330154,2.08333349228,0,11.4583363533,7.29166531563,0
0,1,16,16,2.08333396914,2.08333396913,0,9.37500286103,9.37499904633,0
0,1,15,16,2.08333396914,2.08333349228,0,9.37500286103,7.29166531563,0
0,1,14,16,2.08333396914,2.08333349228,0,9.37500286103,5.20833182335,0
0,1,14,17,2.0833330154,2.08333349228,0,11.4583363533,5.20833182335,0
0,1,14,18,2.0833330155,2.08333349228,0,13.5416693688,5.20833182335,0
0,1,15,18,2.0833330155,2.08333349228,0,13.5416693688,7.29166531563,0
0,1,16,18,2.0833330155,2.08333396913,0,13.5416693688,9.37499904633,0
0,1,16,17,2.0833330154,2.08333396913,0,11.4583363533,9.37499904633,0
0,0,15,18,2.0833330155,2.08333349228,0,13.5416693688,7.29166531563,0
0,1,16,17,2.0833330154,2.08333396913,0,11.4583363533,9.37499904633,0
0,1,15,17,2.0833330154,2.08333349228,0,11.4583363533,7.29166531563,0
0,1,14,17,2.0833330154,2.08333349228,0,11.4583363533,5.20833182335,0
0,1,14,18,2.0833330155,2.08333349228,0,13.5416693688,5.20833182335,0
0,1,14,19,2.0833320617,2.08333349228,0,15.6250019074,5.20833182335,0
0,1,15,19,2.0833320617,2.08333349228,0,15.6250019074,7.29166531563,0
0,1,16,19,2.0833320617,2.08333396913,0,15.6250019074,9.37499904633,0
0,1,16,18,2.0833330155,2.08333396913,0,13.5416693688,9.37499904633,0
0,0,15,19,2.0833320617,2.08333349228,0,15.6250019074,7.29166531563,0
0,1,16,18,2.0833330155,2.08333396913,0,13.5416693688,9.37499904633,0
0,1,15,18,2.0833330155,2.08333349228,0,13.5416693688,7.29166531563,0
0,1,14,18,2.0833330155,2.08333349228,0,13.5416693688,5.20833182335,0
0,1,14,19,2.0833320617,2.08333349228,0,15.6250019074,5.20833182335,0
0,1,14,20,2.0833339691,2.08333349228,0,17.7083349227,5.20833182335,0
0,1,15,20,2.0833339691,2.08333349228,0,17.7083349227,7.29166531563,0
0,1,16,20,2.0833339691,2.08333396913,0,17.7083349227,9.37499904633,0
0,1,16,19,2.0833320617,2.08333396913,0,15.6250019074,9.37499904633,0
0,0,15,20,2.0833339691,2.08333349228,0,17.7083349227,7.29166531563,0
0,1,16,19,2.0833320617,2.08333396913,0,15.6250019074,9.37499904633,0
0,1,15,19,2.0833320617,2.08333349228,0,15.6250019074,7.29166531563,0
0,1,14,19,2.0833320617,2.08333349228,0,15.6250019074,5.20833182335,0
0,1,14,20,2.0833339691,2.08333349228,0,17.7083349227,5.20833182335,0
0,1,14,21,2.0833320618,2.08333349228,0,19.7916679382,5.20833182335,0
0,1,15,21,2.0833320618,2.08333349228,0,19.7916679382,7.29166531563,0
0,1,16,21,2.0833320618,2.08333396913,0,19.7916679382,9.37499904633,0
0,1,16,20,2.0833339691,2.08333396913,0,17.7083349227,9.37499904633,0
0,0,15,21,2.0833320618,2.08333349228,0,19.7916679382,7.29166531563,0
0,1,16,20,2.0833339691,2.08333396913,0,17.7083349227,9.37499904633,0
0,1,15,20,2.0833339691,2.08333349228,0,17.7083349227,7.29166531563,0
0,1,14,20,2.0833339691,2.08333349228,0,17.7083349227,5.20833182335,0
0,1,14,21,2.0833320618,2.08333349228,0,19.7916679382,5.20833182335,0
0,1,14,22,2.0833339691,2.08333349228,0,21.8750009537,5.20833182335,0
0,1,15,22,2.0833339691,2.08333349228,0,21.8750009537,7.29166531563,0
0,1,16,22,2.0833339691,2.08333396913,0,21.8750009537,9.37499904633,0
0,1,16,21,2.0833320618,2.08333396913,0,19.7916679382,9.37499904633,0
0,0,15,22,2.0833339691,2.08333349228,0,21.8750009537,7.29166531563,0
0,1,16,21,2.0833320618,2.08333396913,0,19.7916679382,9.37499904633,0
0,1,15,21,2.0833320618,2.08333349228,0,19.7916679382,7.29166531563,0
0,1,14,21,2.0833320618,2.08333349228,0,19.7916679382,5.20833182335,0
0,1,14,22,2.0833339691,2.08333349228,0,21.8750009537,5.20833182335,0
0,1,14,23,2.0833320618,2.08333349228,0,23.9583339691,5.20833182335,0
0,1,15,23,2.0833320618,2.08333349228,0,23.9583339691,7.29166531563,0
0,1,16,23,2.0833320618,2.08333396913,0,23.9583339691,9.37499904633,0
0,1,16,22,2.0833339691,2.08333396913,0,21.8750009537,9.37499904633,0
0,0,15,23,2.0833320618,2.08333349228,0,23.9583339691,7.29166531563,0
0,1,16,22,2.0833339691,2.08333396913,0,21.8750009537,9.37499904633,0
0,1,15,22,2.0833339691,2.08333349228,0,21.8750009537,7.29166531563,0
0,1,14,22,2.0833339691,2.08333349228,0,21.8750009537,5.20833182335,0
0,1,14,23,2.0833320618,2.08333349228,0,23.9583339691,5.20833182335,0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
0,1,16,23,2.0833320618,2.08333396913,0,23.9583339691,9.37499904633,0
0,0,16,0,2.0833320618,2.08333396913,0,23.9583301544,9.37499904633,0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
0,1,15,0,2.0833320618,2.08333349228,0,23.9583301544,7.29166531563,0
0,1,15,1,2.0833320617,2.08333349228,0,21.8749980926,7.29166531563,0
0,1,16,1,2.0833320617,2.08333396913,0,21.8749980926,9.37499904633,0
0,1,17,1,2.0833320617,2.0833330154,0,21.8749980926,11.4583325386,0
0,1,17,0,2.0833320618,2.0833330154,0,23.9583301544,11.4583325386,0
0,0,16,1,2.0833320617,2.08333396913,0,21.8749980926,9.37499904633,0
0,1,17,0,2.0833320618,2.0833330154,0,23.9583301544,11.4583325386,0
0,1,16,0,2.0833320618,2.08333396913,0,23.9583301544,9.37499904633,0
0,1,15,0,2.0833320618,2.08333349228,0,23.9583301544,7.29166531563,0
0,1,15,1,2.0833320617,2.08333349228,0,21.8749980926,7.29166531563,0
0,1,15,2,2.0833339691,2.08333349228,0,19.7916650773,7.29166531563,0
0,1,16,2,2.0833339691,2.08333396913,0,19.7916650773,9.37499904633,0
0,1,17,2,2.0833339691,2.0833330154,0,19.7916650773,11.4583325386,0
0,1,17,1,2.0833320617,2.0833330154,0,21.8749980926,11.4583325386,0
0,0,16,2,2.0833339691,2.08333396913,0,19.7916650773,9.37499904633,0
0,1,17,1,2.0833320617,2.0833330154,0,21.8749980926,11.4583325386,0
0,1,16,1,2.0833320617,2.08333396913,0,21.8749980926,9.37499904633,0
0,1,15,1,2.0833320617,2.08333349228,0,21.8749980926,7.29166531563,0
0,1,15,2,2.0833339691,2.08333349228,0,19.7916650773,7.29166531563,0
0,1,15,3,2.0833320618,2.08333349228,0,17.7083320618,7.29166531563,0
0,1,16,3,2.0833320618,2.08333396913,0,17.7083320618,9.37499904633,0
0,1,17,3,2.0833320618,2.0833330154,0,17.7083320618,11.4583325386,0
0,1,17,2,2.0833339691,2.0833330154,0,19.7916650773,11.4583325386,0
0,0,16,3,2.0833320618,2.08333396913,0,17.7083320618,9.37499904633,0
0,1,17,2,2.0833339691,2.0833330154,0,19.7916650773,11.4583325386,0
0,1,16,2,2.0833339691,2.08333396913,0,19.7916650773,9.37499904633,0
0,1,15,2,2.0833339691,2.08333349228,0,19.7916650773,7.29166531563,0
0,1,15,3,2.0833320618,2.08333349228,0,17.7083320618,7.29166531563,0
0,1,15,4,2.0833330155,2.08333349228,0,15.6249995231,7.29166531563,0
0,1,16,4,2.0833330155,2.08333396913,0,15.6249995231,9.37499904633,0
0,1,17,4,2.0833330155,2.0833330154,0,15.6249995231,11.4583325386,0
0,1,17,3,2.0833320618,2.0833330154,0,17.7083320618,11.4583325386,0
0,0,16,4,2.0833330155,2.08333396913,0,15.6249995231,9.37499904633,0
0,1,17,3,2.0833320618,2.0833330154,0,17.7083320618,11.4583325386,0
0,1,16,3,2.0833320618,2.08333396913,0,17.7083320618,9.37499904633,0
0,1,15,3,2.0833320618,2.08333349228,0,17.7083320618,7.29166531563,0
0,1,15,4,2.0833330155,2.08333349228,0,15.6249995231,7.29166531563,0
0,1,15,5,2.0833339691,2.08333349228,0,13.5416660308,7.29166531563,0
0,1,16,5,2.0833339691,2.08333396913,0,13.5416660308,9.37499904633,0
0,1,17,5,2.0833339691,2.0833330154,0,13.5416660308,11.4583325386,0
0,1,17,4,2.0833330155,2.0833330154,0,15.6249995231,11.4583325386,0
0,0,16,5,2.0833339691,2.08333396913,0,13.5416660308,9.37499904633,0
0,1,17,4,2.0833330155,2.0833330154,0,15.6249995231,11.4583325386,0
0,1,16,4,2.0833330155,2.08333396913,0,15.6249995231,9.37499904633,0
0,1,15,4,2.0833330155,2.08333349228,0,15.6249995231,7.29166531563,0
0,1,15,5,2.0833339691,2.08333349228,0,13.5416660308,7.29166531563,0
0,1,15,6,2.0833330154,2.08333349228,0,11.4583325386,7.29166531563,0
0,1,16,6,2.0833330154,2.08333396913,0,11.4583325386,9.37499904633,0
0,1,17,6,2.0833330154,2.0833330154,0,11.4583325386,11.4583325386,0
0,1,17,5,2.0833339691,2.0833330154,0,13.5416660308,11.4583325386,0
0,0,16,6,2.0833330154,2.08333396913,0,11.4583325386,9.37499904633,0
0,1,17,5,2.0833339691,2.0833330154,0,13.5416660308,11.4583325386,0
0,1,16,5,2.0833339691,2.08333396913,0,13.5416660308,9.37499904633,0
